"SeqNum","MOSTYP","MOSHOO","MOPLHO","MSKB1","MHHUUR","MSKB2","MAUT2","MGEMOM","MINKGE","MAANTH","MSKC","MGODPR","MFWEKI","MGODRK","MSKA","MAUT1","MFALLE","MRELGE","MGEMLE","MAUT0","PPERSA","PWAPAR","PAANHA","AMOTSC","APERSA","AWAPAR","Resp"
4438,8,10,1,1,2,4,2,3,1,0,3,4,2,4,7,2,3,5,0,4,0,4,0,0,1,0,0
4439,18,3,0,0,4,4,4,5,0,0,3,2,1,2,5,4,1,1,0,6,0,0,0,0,0,0,0
4440,35,6,1,1,2,6,1,3,0,0,5,2,1,1,9,0,2,6,0,2,6,0,0,0,0,0,0
4441,1,8,0,3,4,2,2,3,0,0,4,0,0,4,9,0,5,3,0,1,0,0,0,0,0,0,0
4442,19,3,1,1,0,9,3,6,0,0,0,9,2,1,5,4,0,0,4,7,0,0,0,0,0,0,0
4443,21,4,2,0,3,6,3,6,1,0,3,8,2,0,5,4,2,4,0,8,5,0,0,0,0,0,0
4444,19,3,0,0,3,6,5,3,0,0,2,9,2,0,2,7,0,5,0,7,6,0,0,0,0,0,1
4446,41,8,0,3,3,6,3,4,0,4,0,9,0,0,5,4,3,4,0,1,6,0,0,0,0,0,0
4447,5,9,2,4,5,4,0,3,0,2,3,7,2,3,6,3,0,6,1,5,0,3,0,0,1,0,0
4448,8,10,1,1,2,4,2,3,1,0,3,4,2,4,7,2,3,5,0,4,0,0,0,0,0,0,0
4449,19,3,1,1,3,6,3,4,1,0,2,8,0,1,4,5,1,4,1,7,6,0,0,0,0,0,0
4450,14,2,2,0,4,3,2,4,0,3,2,2,2,3,4,5,3,2,0,6,5,0,0,0,0,0,0
4451,19,3,0,0,3,6,5,3,0,0,2,9,2,0,2,7,0,5,0,7,6,0,0,0,0,0,0
4452,3,9,0,2,5,4,0,3,0,0,5,9,4,2,6,3,2,5,0,3,0,4,0,0,1,0,0
4453,3,9,0,0,6,3,0,0,0,0,7,0,2,0,9,0,5,4,0,3,6,0,0,0,0,0,0
4454,9,10,0,0,5,4,2,2,0,2,3,9,4,0,6,3,0,7,0,5,6,0,0,0,0,0,0
4455,2,8,3,1,2,4,1,3,1,1,4,7,1,4,6,3,3,4,0,1,0,0,0,0,0,0,0
4456,41,8,2,2,7,1,2,3,1,0,4,2,2,1,5,4,3,2,0,2,0,0,0,0,0,0,0
4457,2,8,0,0,5,4,2,4,2,0,4,7,2,0,2,7,0,5,0,1,0,0,0,0,0,0,0
4458,9,10,1,2,3,1,1,4,0,0,5,2,0,3,7,2,4,3,0,5,6,0,0,0,0,0,1
4459,11,1,1,1,3,6,0,2,0,2,2,7,1,2,6,3,0,0,0,4,0,0,0,0,0,0,0
4460,20,4,1,2,4,4,1,5,0,0,5,1,2,2,8,1,2,5,1,4,6,0,0,0,0,0,0
4461,6,9,1,1,3,5,2,4,1,1,3,5,2,1,4,5,2,2,1,3,0,0,0,0,0,0,0
4462,22,4,0,0,4,5,0,4,1,2,3,6,2,1,5,4,0,0,0,6,6,0,0,0,0,0,0
4463,35,6,1,3,4,2,1,5,0,0,4,1,1,3,8,1,5,4,0,2,6,0,0,0,0,0,0
4464,9,10,1,2,5,3,0,3,0,0,6,3,0,3,5,4,2,2,0,5,6,0,0,0,0,0,0
4465,3,9,0,0,3,6,1,2,0,0,6,4,1,2,7,2,2,4,0,3,6,0,0,0,0,0,0
4466,24,4,2,1,3,6,1,7,0,0,3,8,0,1,4,5,0,5,0,6,5,0,0,0,0,0,0
4467,3,9,2,2,2,4,0,2,0,0,1,2,2,6,7,2,7,2,0,3,0,0,0,0,0,0,0
4468,33,6,1,1,4,1,4,4,1,0,5,0,0,4,5,4,5,3,0,2,6,0,0,0,0,0,0
4469,23,4,0,3,4,5,5,3,0,0,2,9,3,0,2,7,0,3,1,7,0,0,0,0,0,0,0
4470,22,4,1,1,3,4,2,2,1,1,5,5,1,2,7,2,3,5,0,6,0,0,0,0,0,0,0
4471,16,2,2,1,5,2,4,3,2,0,2,8,1,3,5,4,1,2,1,3,0,0,0,0,0,0,0
4472,36,7,2,0,6,1,1,4,0,0,4,2,0,2,9,0,5,2,0,1,0,0,0,0,0,0,0
4474,36,7,2,2,4,3,1,3,1,0,3,3,1,3,8,1,4,3,0,1,0,0,0,0,0,0,0
4475,8,10,0,0,4,5,1,2,0,0,7,5,2,2,7,2,2,5,0,4,6,0,0,0,0,0,0
4476,20,4,0,0,4,3,0,7,0,0,2,0,0,0,9,0,4,5,0,4,6,0,0,0,0,0,0
4477,6,9,0,0,3,5,4,5,0,0,0,9,2,0,2,7,0,0,4,3,6,0,0,0,0,0,0
4478,4,9,0,2,4,5,0,3,2,0,4,7,4,0,9,0,0,5,0,6,0,0,0,0,0,0,0
4479,9,10,0,0,3,6,0,4,0,0,5,6,0,0,9,0,6,0,0,5,6,0,0,0,0,0,0
4480,11,1,1,1,5,3,0,3,0,2,4,6,2,2,6,3,2,7,0,4,6,0,0,0,0,0,0
4481,33,6,2,5,5,3,0,4,0,0,4,0,0,2,9,0,4,2,0,2,6,0,0,0,0,0,0
4482,20,4,3,0,2,6,0,3,1,0,5,0,2,3,7,2,3,4,0,4,0,0,0,0,0,0,0
4483,3,9,0,2,2,4,0,0,0,0,3,5,2,3,9,0,3,2,0,3,0,0,0,0,0,0,0
4484,32,6,2,0,3,1,0,2,0,0,3,0,3,3,9,0,4,5,0,1,0,0,0,0,0,0,0
4485,3,9,1,2,4,3,1,4,1,0,5,4,1,3,7,2,3,4,0,3,6,0,0,0,0,0,0
4486,6,9,0,0,7,2,3,3,0,0,0,9,0,0,2,7,5,0,0,3,0,0,0,0,0,0,0
4487,9,10,0,0,1,8,0,3,0,0,5,0,2,0,9,0,2,6,0,5,6,0,0,0,0,0,0
4488,3,9,1,1,3,5,2,4,1,2,3,6,2,1,5,4,3,2,1,3,6,0,0,0,0,0,0
4489,10,1,0,0,4,3,0,2,0,8,2,9,3,3,2,7,3,6,0,3,0,0,0,1,0,0,0
4491,24,4,2,1,2,6,2,5,0,0,3,3,1,2,5,4,1,4,0,6,0,0,0,0,0,0,0
4493,39,7,0,2,5,1,1,1,0,4,4,2,0,4,5,4,0,5,0,1,0,0,0,0,0,0,0
4494,7,9,1,1,3,3,0,4,1,1,4,7,1,4,7,2,3,3,0,4,0,3,0,0,1,0,0
4495,4,9,0,2,4,5,0,3,2,0,4,7,4,0,9,0,0,5,0,6,0,3,0,0,1,0,0
4496,41,8,2,0,3,2,0,4,0,1,7,8,0,4,9,0,4,3,0,2,0,0,0,0,0,0,0
4497,24,4,0,0,4,5,2,4,0,0,6,4,0,0,7,2,4,0,0,6,0,0,0,0,0,0,0
4498,33,6,2,2,5,2,2,2,0,0,6,0,2,1,7,2,3,1,0,2,6,0,0,0,0,0,0
4499,20,4,1,1,2,6,1,3,0,0,5,1,2,2,9,0,6,2,0,4,6,0,0,0,0,0,0
4500,35,6,2,2,5,2,1,3,0,0,5,0,0,5,7,2,3,4,0,2,0,0,0,0,0,0,0
4501,11,1,1,1,4,5,0,3,0,3,3,6,1,2,6,3,0,0,0,4,6,0,0,0,0,0,0
4502,14,2,1,1,1,1,0,3,0,0,1,8,2,1,5,4,4,1,0,6,0,0,0,0,0,0,0
4503,7,9,1,1,4,2,0,3,0,0,5,2,2,1,5,4,5,3,0,4,6,0,0,0,0,0,0
4505,19,3,2,0,2,6,4,3,1,0,2,7,3,1,4,5,1,2,0,7,6,0,0,0,0,0,0
4507,14,2,0,0,6,3,0,6,0,0,3,6,0,0,6,4,3,4,0,6,0,0,0,0,0,0,0
4508,3,9,1,0,3,5,1,2,0,1,5,7,0,2,7,2,0,4,0,3,0,0,0,0,0,0,0
4509,19,3,0,0,0,6,6,3,0,0,1,1,2,4,4,5,0,1,0,7,0,0,0,0,0,0,0
4510,3,9,2,0,3,4,1,2,0,2,5,8,0,2,7,2,0,5,0,3,6,0,0,0,0,0,0
4511,8,10,2,2,3,4,2,3,1,2,4,6,1,3,7,2,3,4,1,4,0,0,0,0,0,0,0
4512,20,4,1,3,3,4,1,4,0,0,4,1,1,2,8,1,3,4,0,4,6,0,0,0,0,0,0
4514,1,8,0,0,2,3,0,0,0,0,6,2,2,6,9,0,5,4,0,1,5,0,0,0,0,0,0
4515,41,8,2,2,7,1,2,3,1,0,4,2,2,1,5,4,3,2,0,2,0,0,0,0,0,0,0
4516,3,9,0,2,2,4,0,0,0,0,3,5,2,3,9,0,3,2,0,3,0,0,0,0,0,0,0
4518,19,3,2,0,2,6,4,3,1,0,3,7,3,1,4,5,1,1,0,7,6,0,0,0,0,0,0
4519,19,3,1,1,3,5,2,4,1,1,3,5,2,1,4,5,2,2,1,7,0,0,0,0,0,0,0
4520,7,9,1,1,4,4,2,3,0,1,3,6,2,4,6,3,2,3,0,4,6,0,0,0,0,0,0
4521,5,9,1,1,4,4,2,3,0,2,3,6,2,1,5,4,3,2,0,5,6,0,0,0,0,0,0
4523,8,10,0,2,3,3,2,4,1,0,3,1,1,5,8,1,5,4,0,4,6,0,0,0,0,0,0
4524,2,8,2,2,3,4,2,3,1,2,4,6,1,3,7,2,3,4,1,1,5,0,0,0,0,0,0
4525,3,9,2,0,3,4,1,2,0,2,5,8,0,2,7,2,0,5,0,3,6,0,0,0,0,0,0
4526,19,3,0,0,3,6,5,3,0,0,2,9,2,0,2,7,0,5,0,7,6,0,0,0,0,0,0
4527,21,4,1,1,1,8,4,4,0,0,2,8,0,0,6,3,3,2,0,8,6,0,0,0,0,0,0
4528,21,4,0,0,4,2,2,4,4,0,4,6,2,2,5,4,3,3,0,7,0,0,0,0,0,0,0
4529,5,9,1,2,4,5,0,4,0,0,5,4,2,2,8,1,0,0,0,5,0,0,0,0,0,0,0
4530,29,5,1,2,4,1,7,2,1,1,1,4,2,2,3,6,2,2,1,2,0,0,0,0,0,0,0
4531,8,10,1,1,3,6,1,4,1,2,4,8,4,1,5,4,2,3,0,4,0,3,0,0,1,0,0
4532,24,4,2,2,4,5,4,5,0,0,2,2,1,2,5,4,1,4,0,6,0,0,0,0,0,0,0
4533,3,9,1,1,3,5,2,4,1,2,3,6,2,1,5,4,3,2,1,3,6,0,0,0,0,0,0
4534,17,3,0,0,2,6,3,4,0,2,1,9,2,0,4,5,2,3,1,8,6,0,0,0,0,0,0
4535,16,2,2,2,4,3,1,3,1,0,3,3,1,3,8,1,4,3,0,3,0,0,0,0,0,0,0
4536,41,8,0,0,4,2,0,2,0,0,6,4,2,3,5,4,7,2,0,2,6,0,0,0,0,0,1
4537,24,4,0,4,4,3,6,2,0,0,2,2,2,0,3,6,2,2,0,6,6,0,0,0,0,0,1
4539,2,8,0,0,5,4,2,4,2,0,4,7,2,0,2,7,0,5,0,1,0,0,0,0,0,0,0
4540,7,9,1,1,0,0,0,0,0,0,0,0,2,1,5,4,5,5,0,4,6,0,0,0,0,0,0
4541,6,9,0,0,4,3,0,7,0,2,2,7,3,0,3,6,0,7,0,3,6,0,0,0,0,0,0
4542,8,10,2,1,3,6,0,0,0,0,9,9,1,2,7,2,0,9,0,4,6,0,0,0,0,0,0
4543,3,9,1,0,3,5,1,2,0,1,5,7,0,2,7,2,0,4,0,3,6,0,0,0,0,0,0
4544,3,9,0,0,1,8,0,1,0,0,7,0,2,0,9,0,3,6,0,3,5,0,0,0,0,0,0
4545,3,9,1,0,2,6,0,4,0,0,5,4,1,3,7,2,4,4,0,3,6,0,0,0,0,0,0
4547,35,6,1,3,3,2,1,4,0,0,4,1,0,2,6,3,5,3,0,2,0,0,0,0,0,0,0
4548,1,8,2,2,2,5,1,2,0,0,6,1,1,2,8,1,3,5,1,1,0,0,0,0,0,0,0
4549,35,6,1,1,2,3,1,3,0,1,5,4,1,3,8,1,5,3,0,2,6,0,0,0,0,0,0
4550,9,10,0,0,5,4,2,4,0,0,4,3,2,0,7,2,3,4,0,5,0,0,0,0,0,0,0
4551,23,4,0,3,4,5,5,3,0,0,2,9,3,0,2,7,0,3,1,7,6,0,0,0,0,0,0
4552,2,8,3,3,4,5,0,0,0,0,9,4,3,3,9,0,0,5,0,1,6,0,0,0,0,0,0
4554,24,4,1,2,4,4,2,5,0,0,4,5,1,2,5,4,4,3,0,7,6,0,0,0,0,0,0
4555,3,9,1,1,3,5,2,4,1,2,3,6,2,1,5,4,3,2,1,3,0,0,0,0,0,0,0
4556,12,2,0,0,3,5,4,5,0,0,0,9,2,0,2,7,0,0,4,8,0,0,0,0,0,0,0
4557,9,10,1,1,2,5,1,3,1,1,5,4,2,2,7,2,4,4,1,5,0,0,0,0,0,0,0
4558,3,9,1,1,3,5,2,4,1,2,3,6,2,1,5,4,3,2,1,3,6,0,0,0,0,0,0
4559,24,4,0,0,2,5,5,4,0,0,1,9,0,0,4,5,0,6,0,6,6,0,0,0,0,0,0
4560,3,9,2,1,4,4,1,3,1,1,3,7,4,2,7,2,3,3,1,3,0,0,0,0,0,0,0
4561,12,2,0,1,6,3,4,3,0,0,2,8,1,1,7,2,2,3,0,8,0,0,0,0,0,0,0
4562,20,4,0,2,2,7,2,5,0,0,2,1,0,0,5,4,2,4,0,4,0,0,0,0,0,0,0
4563,4,9,2,2,5,3,0,3,0,5,3,4,5,1,7,2,2,5,0,6,0,0,0,0,0,0,0
4564,5,9,1,1,4,4,2,2,0,0,5,4,1,2,6,3,3,4,0,5,0,0,0,0,0,0,0
4565,22,4,0,0,4,5,0,4,1,2,3,6,2,1,5,4,0,0,0,6,6,0,0,0,0,0,0
4566,5,9,2,0,5,4,1,5,0,0,4,4,0,2,6,3,2,3,0,5,0,0,0,0,0,0,0
4568,17,3,3,0,2,6,2,3,0,0,4,4,2,0,7,2,1,2,0,8,0,0,0,0,0,0,0
4569,5,9,1,1,3,4,2,2,1,1,5,5,1,2,7,2,3,5,0,5,0,0,0,0,0,0,0
4570,34,6,1,1,3,4,1,5,1,0,4,5,1,1,5,4,2,6,0,3,6,0,0,0,0,0,0
4571,3,9,2,1,2,7,0,3,0,0,6,6,3,0,9,0,2,5,0,3,6,0,0,0,0,0,0
4572,3,9,2,0,1,8,2,2,0,0,6,8,1,0,6,3,3,5,0,3,6,0,0,0,0,0,0
4573,12,2,0,0,5,2,4,5,0,0,0,3,0,0,2,7,0,2,0,8,6,0,0,0,0,0,0
4574,6,9,0,2,4,5,2,2,1,1,3,5,1,1,6,3,2,4,0,3,6,0,0,0,0,0,0
4575,4,9,0,0,0,9,0,4,2,0,7,2,5,0,7,2,4,2,0,6,0,0,0,0,0,0,0
4576,21,4,0,0,1,8,5,1,0,2,2,5,2,2,5,4,5,4,0,7,5,0,0,0,0,0,0
4577,35,6,1,2,2,5,1,4,0,0,5,1,1,2,8,1,6,3,0,2,5,0,0,0,0,0,0
4578,30,5,0,2,3,3,4,3,0,0,3,5,2,5,5,4,4,0,2,4,6,0,0,0,0,0,0
4580,38,7,2,0,2,0,2,1,0,1,4,1,0,9,9,0,4,5,0,1,5,0,0,0,0,0,0
4581,37,7,1,1,2,0,0,0,0,1,3,0,0,8,6,3,8,1,0,1,0,0,0,0,0,0,0
4582,40,8,1,1,3,3,0,4,1,1,4,7,1,4,7,2,3,3,0,3,5,0,0,0,0,0,0
4583,20,4,2,1,5,3,1,1,1,1,5,6,2,2,7,2,4,3,1,4,0,0,0,0,0,0,0
4585,4,9,2,1,3,4,3,1,0,0,5,7,0,2,8,1,2,5,0,6,6,0,0,0,0,0,1
4586,17,3,0,0,0,9,6,3,0,0,0,9,2,0,4,5,0,3,2,8,5,0,0,0,0,0,0
4587,7,9,2,0,3,6,0,2,0,0,5,4,2,2,7,2,0,5,0,4,6,0,0,0,0,0,0
4588,18,3,2,1,1,8,5,4,1,0,1,9,1,2,4,5,1,3,0,6,6,0,0,0,0,0,0
4590,7,9,0,1,3,5,0,4,1,0,4,9,2,2,5,4,0,5,0,4,6,0,0,0,0,0,1
4591,17,3,1,1,3,4,3,4,1,0,2,6,2,2,6,3,2,3,1,8,6,0,0,0,0,0,0
4592,5,9,1,0,2,5,0,0,1,1,0,6,1,2,6,3,0,9,0,5,0,0,0,0,0,0,0
4593,19,3,2,1,4,4,5,3,1,0,0,9,5,2,2,7,0,2,1,7,6,0,0,0,0,0,0
4594,6,9,0,0,4,5,2,5,2,0,3,5,0,0,3,6,0,3,0,3,0,2,0,0,1,0,0
4595,16,2,0,0,3,6,4,2,0,0,4,9,5,0,5,4,0,3,0,3,6,0,0,0,0,0,0
4596,17,3,0,0,4,5,1,4,0,2,7,5,2,0,8,1,3,3,0,8,0,0,0,0,0,0,0
4597,9,10,0,0,3,6,0,3,1,1,6,7,2,0,7,2,4,3,0,5,6,0,0,0,0,0,0
4598,21,4,1,1,3,2,0,2,0,0,3,9,0,2,6,3,0,0,3,8,0,0,0,0,0,0,0
4599,1,8,1,1,2,4,0,1,0,0,5,1,1,3,7,2,7,2,0,1,0,3,0,0,1,0,0
4600,2,8,0,1,2,5,1,4,1,0,4,2,1,4,7,2,3,5,0,1,0,0,0,0,0,0,0
4601,24,4,0,4,6,3,6,2,0,0,2,9,2,0,2,7,0,3,1,6,6,0,0,0,0,0,0
4602,33,6,4,2,2,2,0,6,0,0,2,2,0,7,9,0,9,0,0,2,0,0,0,0,0,0,0
4603,7,9,3,3,5,3,2,4,0,1,2,7,0,5,7,2,3,3,1,4,0,0,0,0,0,0,0
4604,21,4,0,2,4,5,1,6,0,0,4,1,0,0,6,3,1,2,0,8,0,0,0,0,0,0,0
4605,35,6,0,0,4,4,0,2,0,0,4,0,0,4,5,4,3,6,0,2,6,3,0,0,1,0,0
4606,22,4,0,0,0,9,0,3,0,0,6,7,4,0,5,4,0,4,0,6,6,0,0,0,0,0,0
4607,3,9,1,0,3,5,1,2,0,1,5,7,0,2,7,2,0,4,0,3,0,0,0,0,0,0,1
4608,9,10,0,0,3,4,0,3,0,2,7,5,2,4,7,2,6,2,0,5,6,0,0,0,0,0,0
4609,34,6,2,2,5,3,1,4,0,0,6,0,0,5,8,1,4,2,0,3,5,0,0,0,0,0,0
4610,2,8,1,2,0,0,0,3,0,0,0,4,1,2,8,1,6,3,0,1,0,0,0,0,0,0,0
4611,19,3,0,0,0,9,0,5,0,0,5,9,3,0,2,7,0,9,0,7,6,0,0,0,0,0,0
4612,36,7,0,0,3,4,1,2,0,0,6,6,1,1,9,0,5,3,0,2,0,0,0,0,0,0,0
4613,34,6,1,3,5,2,1,5,0,0,4,4,1,2,7,2,2,3,0,3,0,0,0,0,0,0,0
4614,34,6,1,3,3,2,2,4,0,0,5,1,0,3,8,1,6,3,1,3,6,0,0,0,0,0,0
4615,5,9,0,0,2,5,1,3,0,2,5,7,1,3,7,2,3,3,0,5,0,0,0,0,0,0,0
4617,21,4,1,1,0,9,0,5,0,0,4,6,2,1,3,6,0,0,0,8,6,0,0,0,0,0,1
4618,1,8,2,2,3,6,1,3,0,0,6,1,1,4,8,1,3,5,0,1,0,0,0,0,0,0,0
4619,14,2,0,0,4,5,3,5,0,0,2,9,3,0,2,7,0,0,0,6,6,0,0,0,0,0,0
4620,19,3,0,0,4,4,4,3,0,0,2,9,3,2,5,4,1,4,0,7,6,0,0,0,0,0,0
4621,10,1,0,3,5,4,1,7,0,3,2,9,5,0,3,6,0,4,0,3,6,0,0,0,0,0,0
4622,27,5,1,2,4,2,3,5,1,0,2,5,1,4,3,6,2,4,1,1,0,3,0,0,1,0,0
4623,9,10,0,1,0,9,0,4,0,0,5,7,2,2,6,3,0,4,0,5,5,0,0,0,0,0,1
4624,20,4,2,1,3,5,1,3,0,0,5,1,1,3,6,3,5,2,0,4,0,3,0,0,1,0,0
4625,9,10,0,0,3,6,0,4,0,0,5,6,0,0,9,0,6,0,0,5,0,0,0,0,0,0,0
4626,34,6,1,2,3,1,1,4,0,0,5,2,0,3,7,2,4,3,0,3,0,0,0,0,0,0,0
4627,9,10,0,0,3,6,0,3,0,0,6,9,2,2,6,3,3,4,0,5,0,0,0,0,0,0,0
4628,20,4,2,4,4,4,2,4,1,1,2,6,2,1,7,2,2,5,0,4,0,2,0,0,1,0,0
4629,24,4,2,2,4,5,4,5,0,0,2,2,1,2,5,4,1,4,0,6,6,0,0,0,0,0,0
4630,6,9,1,1,4,4,1,3,1,1,4,5,2,3,7,2,3,4,1,3,0,0,0,0,0,0,0
4631,20,4,0,0,2,4,2,4,1,0,4,1,1,5,8,1,6,3,1,4,7,0,0,0,0,0,0
4632,41,8,0,1,3,0,1,1,0,1,6,5,0,7,9,0,7,2,0,1,6,0,0,0,0,0,0
4633,3,9,0,0,3,6,0,4,0,0,5,9,0,0,9,0,1,5,0,3,6,0,0,0,0,0,0
4634,3,9,1,1,1,8,0,4,0,0,5,7,4,0,9,0,1,7,0,3,6,0,0,0,0,0,0
4635,14,2,2,1,4,5,0,9,2,0,5,9,1,3,5,4,3,2,1,6,5,0,0,0,0,0,0
4636,1,8,0,0,4,4,0,3,0,0,3,0,2,3,9,0,3,4,0,1,5,0,0,0,0,0,0
4637,35,6,1,2,4,2,0,8,0,0,2,7,2,2,8,1,4,5,0,2,0,0,0,0,0,0,0
4638,20,4,0,0,1,8,1,2,0,0,6,3,1,1,7,2,2,4,0,4,5,0,0,0,0,0,0
4640,6,9,0,0,3,6,0,3,1,2,5,8,2,0,7,2,4,3,0,3,0,0,0,0,0,0,0
4641,9,10,2,2,3,6,2,4,1,1,2,8,2,2,6,3,2,4,0,5,0,0,0,0,0,0,0
4642,11,1,0,1,3,5,1,4,1,3,4,7,4,0,6,3,3,4,0,4,0,0,0,0,0,0,0
4643,20,4,0,0,4,4,4,4,0,0,2,9,3,2,5,4,1,4,0,4,0,0,0,0,0,0,0
4644,24,4,2,1,3,6,1,7,0,0,2,2,2,1,6,3,1,5,0,6,6,0,0,0,0,0,0
4645,6,9,2,1,2,7,0,2,0,0,3,0,1,3,7,2,3,3,0,3,6,0,0,0,0,0,0
4646,9,10,0,0,4,3,4,3,0,0,1,6,4,2,7,2,0,4,4,5,0,0,0,0,0,0,0
4647,24,4,2,1,3,6,1,7,0,0,3,8,0,1,4,5,0,5,0,6,5,0,0,0,0,0,0
4648,11,1,0,0,3,3,0,3,0,2,6,9,2,4,7,2,6,3,0,4,6,0,0,0,0,0,0
4649,14,2,2,1,3,6,0,2,0,2,3,2,1,3,7,2,3,5,0,6,0,0,0,0,0,0,0
4650,8,10,5,0,4,2,2,4,1,0,3,2,1,2,6,3,0,2,0,4,6,0,0,0,0,0,0
4651,17,3,0,0,1,8,4,5,1,0,2,9,1,0,3,6,0,3,0,8,6,0,0,0,0,0,0
4652,38,7,2,0,2,6,1,5,1,1,3,6,1,2,4,5,1,3,0,1,0,0,0,0,0,0,0
4653,3,9,1,1,3,5,2,4,1,2,3,6,2,1,5,4,3,2,1,3,6,0,0,0,0,0,0
4655,21,4,2,1,3,6,2,5,0,0,3,8,0,1,5,4,0,5,0,8,6,0,0,0,0,0,0
4656,19,3,2,0,2,6,4,3,1,0,3,7,3,1,4,5,1,1,0,7,6,0,0,0,0,0,0
4657,34,6,3,4,8,1,0,5,0,0,4,1,1,5,9,0,7,2,0,3,5,0,0,0,0,0,0
4658,19,3,0,0,3,6,5,3,0,0,2,9,2,0,2,7,0,5,0,7,6,0,0,0,0,0,1
4659,5,9,1,2,4,4,1,3,0,1,5,4,1,2,6,3,2,4,1,5,0,4,0,0,1,0,0
4660,9,10,2,0,3,6,2,4,0,0,5,9,0,0,7,2,0,5,0,5,6,0,0,0,0,0,0
4661,21,4,0,0,3,6,0,4,0,0,5,6,1,1,5,4,2,7,0,8,0,4,0,0,1,0,0
4662,3,9,0,0,5,4,0,2,0,2,4,4,1,0,8,1,4,3,0,3,0,0,0,0,0,0,0
4663,14,2,1,1,3,4,2,3,0,0,4,4,1,3,7,2,3,2,0,6,7,3,0,0,1,0,0
4664,24,4,1,2,3,5,2,4,1,0,4,3,1,3,5,4,2,3,1,7,6,0,0,0,0,0,0
4666,20,4,0,1,4,5,1,7,0,0,4,1,0,0,6,3,3,3,0,4,5,0,0,0,0,0,0
4667,1,8,0,2,3,4,0,1,0,0,3,1,0,5,8,1,5,4,0,1,6,0,0,0,0,0,0
4668,1,8,0,0,5,4,0,1,0,0,4,5,0,0,4,5,1,4,0,1,6,0,0,0,0,0,0
4669,8,10,1,0,2,6,2,2,1,0,5,4,4,0,7,2,4,5,0,4,0,0,0,0,0,0,0
4670,14,2,0,0,6,3,0,6,0,0,3,6,0,0,6,4,3,4,0,6,6,0,0,0,0,0,0
4671,33,6,2,0,3,2,1,6,0,0,5,1,0,2,7,2,1,4,0,2,5,0,0,0,0,0,0
4672,11,1,2,2,3,4,2,3,1,2,4,6,1,3,7,2,3,4,1,4,6,0,0,0,0,0,0
4673,21,4,0,0,4,5,1,4,1,2,2,7,4,0,6,3,3,2,2,8,0,0,0,0,0,0,0
4674,8,10,3,6,5,3,0,5,0,0,5,0,0,2,9,0,4,2,0,4,0,4,0,0,1,0,0
4676,23,4,0,2,3,4,3,3,0,0,4,9,0,0,5,4,3,4,0,7,6,0,0,0,0,0,0
4677,19,3,0,1,3,4,2,4,1,0,3,5,2,3,5,4,3,2,1,7,6,0,0,0,0,0,0
4678,3,9,1,0,0,9,1,3,0,0,4,7,3,0,6,3,4,4,0,3,6,0,0,0,0,0,0
4679,5,9,2,1,0,9,0,0,0,0,5,0,2,2,7,2,0,4,0,5,6,0,0,0,0,0,0
4680,34,6,2,2,3,1,2,4,0,0,5,1,0,3,8,1,2,6,0,3,0,0,0,0,0,0,0
4681,9,10,1,1,2,6,1,3,0,0,6,3,2,2,9,0,2,7,0,5,0,0,0,0,0,0,0
4682,34,6,1,2,3,1,1,4,0,0,5,2,0,3,7,2,4,3,0,3,5,0,0,0,0,0,0
4683,3,9,0,2,4,5,0,2,2,0,5,7,4,0,9,0,0,5,0,3,0,0,0,0,0,0,0
4684,4,9,1,1,0,9,0,3,0,0,4,9,2,1,5,4,0,6,0,6,6,0,0,0,0,0,0
4685,5,9,0,1,3,5,0,1,0,0,5,2,0,5,8,1,3,3,0,5,6,0,0,0,0,0,0
4686,35,6,2,1,2,7,1,2,0,0,5,1,2,5,8,1,3,5,0,2,6,0,0,0,0,0,0
4687,9,10,0,3,6,2,2,5,2,0,4,7,2,3,6,3,3,4,0,5,7,0,0,0,0,0,0
4688,22,4,2,0,7,2,0,1,0,0,8,8,2,2,7,2,0,3,0,6,0,0,0,0,0,0,0
4689,8,10,1,1,2,4,2,3,1,0,3,4,2,4,7,2,3,5,0,4,6,0,0,0,0,0,0
4691,40,8,0,0,3,6,1,1,0,0,5,8,2,2,7,2,0,7,0,3,0,0,0,0,0,0,0
4692,8,10,2,0,3,6,1,6,0,0,2,2,0,2,6,3,3,3,0,4,0,0,0,0,0,0,0
4693,33,6,0,3,2,4,1,3,0,0,5,0,0,5,7,2,6,2,0,3,0,0,0,0,0,0,0
4694,3,9,1,1,3,4,2,3,1,1,3,7,2,1,5,4,2,4,1,3,6,0,0,0,0,0,0
4695,18,3,2,0,3,4,6,2,0,0,3,6,0,6,3,6,3,0,3,7,0,0,0,0,0,0,0
4696,6,9,1,0,3,3,1,3,1,0,5,4,0,3,6,3,3,3,0,3,6,0,0,0,0,0,0
4698,3,9,1,1,0,4,0,0,0,0,9,4,1,3,6,3,4,3,1,3,0,0,0,1,0,0,0
4699,8,10,0,2,2,5,0,2,0,0,9,7,0,0,7,2,0,9,0,4,6,0,2,0,0,0,1
4700,34,6,2,1,4,1,1,4,1,0,7,1,0,3,7,2,4,0,0,3,0,0,0,0,0,0,0
4701,5,9,2,0,5,4,1,5,0,0,4,4,0,2,6,3,2,3,0,5,5,0,0,0,0,0,0
4702,20,4,1,0,2,7,2,5,0,0,4,0,3,2,6,3,4,3,0,4,0,0,0,0,0,0,0
